date,crop_type,price,demand
2020-06-28,barley,157.78474468185547,85.09282896038661
2020-06-29,wheat,204.40723922769953,93.17161742216979
2020-06-29,corn,170.10846418729597,91.05876171501423
2020-06-29,rice,296.227597848694,100.67937532251158
2020-06-29,soybean,354.0483565856882,76.840745107884
2020-06-29,barley,153.8684498940504,114.04185922445559
2020-06-30,wheat,185.4115516430458,74.60532150413734
2020-06-30,corn,174.70087723350932,109.8970557713662
2020-06-30,rice,300.19282405934234,92.36609774798175
2020-06-30,soybean,370.1517131288661,98.13703021601444
2020-06-30,barley,130.83872236514202,92.90561678403562
2020-07-01,wheat,200.44788503791239,94.48047657630997
2020-07-01,corn,169.94646159145142,97.59850494054017
2020-07-01,rice,286.878631046554,98.38056845219714
2020-07-01,soybean,361.81214001100165,72.31575600314373
2020-07-01,barley,160.94632703941326,113.801791744856
2020-07-02,wheat,211.72107284915026,85.67035849050752
2020-07-02,corn,169.7154956318251,104.91293401669066
2020-07-02,rice,290.9264479291817,101.74406401228573
2020-07-02,soybean,360.7891504647612,130.8774467755402
2020-07-02,barley,147.00392209569472,118.40252807133186
2020-07-03,wheat,213.46552481894125,112.24994344843554
2020-07-03,corn,181.52378222915294,55.61834495897117
2020-07-03,rice,284.2082348354965,88.25777736692244
2020-07-03,soybean,334.94621149769614,64.72472680037593
2020-07-03,barley,146.71519040913552,112.29499767147198
2020-07-04,wheat,208.91924548228997,78.36627688444351
2020-07-04,corn,168.77123763956578,135.6744706140483
2020-07-04,rice,316.1554845642379,122.84092130942392
2020-07-04,soybean,354.13508578441514,129.7318502223944
2020-07-04,barley,139.9888983173976,105.76875094106835
2020-07-05,wheat,212.21890038849278,76.56804332138314
2020-07-05,corn,164.93228182087796,91.04376887553684
2020-07-05,rice,299.7442092813005,99.2254776968375
2020-07-05,soybean,349.1051802858846,110.5449440497952
2020-07-05,barley,144.88668860275942,95.25826578303216
2020-07-06,wheat,198.94116245168868,122.39682184126023
2020-07-06,corn,199.7702057215334,82.46955286877326
2020-07-06,rice,284.00336822046745,105.43180947344959
2020-07-06,soybean,345.60966459303745,101.48652106798644
2020-07-06,barley,131.1452438703755,99.09617463226674
2020-07-07,wheat,209.94283809872294,93.33833432403563
2020-07-07,corn,181.73573447885346,106.4296395631168
2020-07-07,rice,289.96085050653437,85.42453830815424
2020-07-07,soybean,340.0959212162006,80.56079008342729
2020-07-07,barley,139.33603212969678,115.46756826641835
2020-07-08,wheat,200.20301460570525,101.80765189644336
2020-07-08,corn,186.00171956156245,106.97237455571694
2020-07-08,rice,289.5185451478109,95.28217569579319
2020-07-08,soybean,348.40935074879974,98.70209467283026
2020-07-08,barley,142.45238824558206,88.24348302920069
2020-07-09,wheat,201.9552998277387,94.52572583922611
2020-07-09,corn,191.3155347949539,54.68048950731151
2020-07-09,rice,298.4304901448066,78.95800143777376
2020-07-09,soybean,361.8379464139213,124.52261453555538
2020-07-09,barley,127.2192324235692,108.7558119792708
2020-07-10,wheat,195.6692185027958,96.14502741410102
2020-07-10,corn,184.58307685596378,105.36603021303281
2020-07-10,rice,293.8852253330365,109.98708145920246
2020-07-10,soybean,340.3874777280394,134.17043786245517
2020-07-10,barley,148.87268387286883,101.14582259665393
2020-07-11,wheat,193.60381099983252,106.24679725883432
2020-07-11,corn,177.1105111804059,132.14038617674294
2020-07-11,rice,300.20712834409613,113.43605114964025
2020-07-11,soybean,345.6157419937281,104.12681692317656
2020-07-11,barley,143.3707702205293,92.6848150603094
2020-07-12,wheat,210.18132671794217,98.88124061677895
2020-07-12,corn,183.60191718416394,110.73312245159433
2020-07-12,rice,292.2030292465606,95.85982361132253
2020-07-12,soybean,345.09225964392056,113.42190850826498
2020-07-12,barley,173.8928857159009,81.0469698880882
2020-07-13,wheat,208.99465822807718,82.43560003804744
2020-07-13,corn,174.66544979494685,117.739144734114
2020-07-13,rice,281.0761933629237,118.10670034015935
2020-07-13,soybean,318.68174019532563,97.75487907274378
2020-07-13,barley,127.72039995702706,54.40536609143869
2020-07-14,wheat,200.12708826078867,69.33183680776074
2020-07-14,corn,184.3122624481685,20.692281573962305
2020-07-14,rice,296.90720000886,77.52332659924312
2020-07-14,soybean,336.40466131049175,104.12357194650804
2020-07-14,barley,168.33128655753995,109.50099052411652
2020-07-15,wheat,191.53652946942165,105.61367408448511
2020-07-15,corn,163.87533515762613,101.7168940640607
2020-07-15,rice,299.5799888655472,109.85369189682177
2020-07-15,soybean,336.3505932507393,84.38269750498657
2020-07-15,barley,152.8634003337425,144.68389719285034
2020-07-16,wheat,192.20319392796372,123.51933689401241
2020-07-16,corn,192.41253728092855,73.28152940054139
2020-07-16,rice,294.51434892643795,69.08870419133152
2020-07-16,soybean,323.83673506589463,127.1534019613788
2020-07-16,barley,158.66497899205623,75.37915798052394
2020-07-17,wheat,200.57140530780774,134.14612429449153
2020-07-17,corn,175.17630681940224,99.63626286489581
2020-07-17,rice,319.8115222278712,98.29418986417822
2020-07-17,soybean,344.55283213257775,97.79892144774286
2020-07-17,barley,148.86636864062305,93.05404450394822
2020-07-18,wheat,202.67961860763444,100.65674604224057
2020-07-18,corn,189.1208553746,130.58467641685792
2020-07-18,rice,283.4542034020986,94.693349175554
2020-07-18,soybean,351.29905553501914,134.63119931748378
2020-07-18,barley,148.02857654068745,112.98640122773412
2020-07-19,wheat,196.4612371722709,106.61740035480982
2020-07-19,corn,163.14443111957743,116.17952837399176
2020-07-19,rice,292.3886444905441,87.20225356715687
2020-07-19,soybean,350.19031151163125,83.97833360629167
2020-07-19,barley,137.68847674980492,115.88138330980195
2020-07-20,wheat,191.59319109159617,119.00176035970577
2020-07-20,corn,186.55996936651007,109.10519221258029
2020-07-20,rice,301.8496976244954,122.55688573389031
2020-07-20,soybean,338.6142346044615,79.75450225995118
2020-07-20,barley,157.69312178877416,94.64095029586174
2020-07-21,wheat,184.49570620250242,79.96780192014695
2020-07-21,corn,184.16764456812714,81.99972297473002
2020-07-21,rice,292.305906217551,106.01127828946562
2020-07-21,soybean,340.0849250343274,102.79715516343312
2020-07-21,barley,150.06259069978228,93.59428274451705
2020-07-22,wheat,183.88527717406046,86.83165431561862
2020-07-22,corn,181.28247696577955,105.14391585412044
2020-07-22,rice,286.74894552771616,112.38871801069905
2020-07-22,soybean,343.472902539391,102.47517086708376
2020-07-22,barley,133.8315322816482,72.21008878480882
2020-07-23,wheat,186.19921262528976,110.22212412274517
2020-07-23,corn,169.43578413036408,81.9163875156167
2020-07-23,rice,290.8751687575907,122.23436308673925
2020-07-23,soybean,341.6918550877044,126.42427007151315
2020-07-23,barley,148.17952153052374,81.4198845806061
2020-07-24,wheat,187.0404203172273,145.84634329823552
2020-07-24,corn,167.69227286112192,79.77094794151017
2020-07-24,rice,283.7615098314545,100.15670690146878
2020-07-24,soybean,355.70416425627934,87.8228892019591
2020-07-24,barley,148.98882859248715,99.22207223028812
2020-07-25,wheat,197.20178792168008,111.74117618051918
2020-07-25,corn,164.3173614879135,81.49353005754973
2020-07-25,rice,296.71974443840713,128.93556066524212
2020-07-25,soybean,357.59322716266513,97.09087507826612
2020-07-25,barley,129.1707065901024,100.1633436169752
2020-07-26,wheat,183.00286764283763,73.6597167873981
2020-07-26,corn,176.1877213414413,111.34852983089104
2020-07-26,rice,306.5166776220362,59.612277496020916
2020-07-26,soybean,342.69503831756236,106.96323912536005
2020-07-26,barley,130.59606449855144,80.5804798448809
2020-07-27,wheat,203.31345958834495,132.0151886387078
2020-07-27,corn,155.38989575326744,133.242725081327
2020-07-27,rice,283.707083496753,101.7816966008225
2020-07-27,soybean,351.6545491685365,116.91467191345937
2020-07-27,barley,129.1139268954472,137.98844585005878
2020-07-28,wheat,184.19160250141942,95.31345417515294
2020-07-28,corn,163.72034717183845,107.70841429632848
2020-07-28,rice,295.2917045077376,90.98775150903016
2020-07-28,soybean,335.72677168347906,94.69765263946128
2020-07-28,barley,142.36070495427163,101.17276926826338
2020-07-29,wheat,191.32587063328668,118.39248022828667
2020-07-29,corn,176.56392136057826,103.10423925812864
2020-07-29,rice,273.3992994981129,103.26743761123367
2020-07-29,soybean,377.0816457290138,128.22285175010603
2020-07-29,barley,144.9616885097226,141.67563980770012
2020-07-30,wheat,195.700894790009,108.94262490116476
2020-07-30,corn,166.0184164015833,126.97304595722387
2020-07-30,rice,296.5186965090876,88.77127185886619
2020-07-30,soybean,338.4477167944851,105.76061629270276
2020-07-30,barley,137.74696249202418,93.27165624922485
2020-07-31,wheat,185.77615144083268,122.4653333468055
2020-07-31,corn,171.75730816041943,95.53301918712202
2020-07-31,rice,278.5206168178136,134.10912762408344
2020-07-31,soybean,325.26402618676116,105.96215836891577
2020-07-31,barley,129.10947698669904,126.04861420960664
2020-08-01,wheat,196.65542981402098,126.98225550515282
2020-08-01,corn,146.5215084964426,96.83289793952461
2020-08-01,rice,280.37663672519284,120.53095346465034
2020-08-01,soybean,342.5809485554191,105.1926839157243
2020-08-01,barley,138.38180267360897,88.28018702285537
2020-08-02,wheat,183.37541092703322,112.93262290290215
2020-08-02,corn,173.2059898727606,117.46191921740319
2020-08-02,rice,278.97752248883126,144.03342966244355
2020-08-02,soybean,331.60664857017593,154.01468864279002
2020-08-02,barley,158.71512318152662,134.2252185684775
2020-08-03,wheat,187.18928277470673,94.73264489539982
2020-08-03,corn,177.3482597831384,150.58891127256243
2020-08-03,rice,312.87825284678263,100.70917001564322
2020-08-03,soybean,331.43009986458577,95.15364879521167
2020-08-03,barley,122.8325358742793,95.22852687239866
2020-08-04,wheat,186.06627637574383,96.42082581276084
2020-08-04,corn,168.50492710184304,127.45393102736271
2020-08-04,rice,302.7429616603121,98.43882216166757
2020-08-04,soybean,323.9364184856635,134.17537836543212
2020-08-04,barley,123.78877968257355,86.45421764627204
2020-08-05,wheat,188.9861829136573,106.36858681267427
2020-08-05,corn,181.6838022321706,119.09809745765232
2020-08-05,rice,302.0838757042942,109.46893494906577
2020-08-05,soybean,359.07806622803474,100.95632993124828
2020-08-05,barley,154.1458494437107,121.39520153530604
2020-08-06,wheat,182.91212943230673,133.40646090758494
2020-08-06,corn,174.89466258746114,103.42813132523378
2020-08-06,rice,289.1734174927549,79.47724149618206
2020-08-06,soybean,350.78724183328666,86.24037327564248
2020-08-06,barley,146.10486578860997,101.16800254834705
2020-08-07,wheat,180.6277975367447,68.77429254910012
2020-08-07,corn,160.04758115618355,82.00365628533916
2020-08-07,rice,298.0702111741094,80.25736143384307
2020-08-07,soybean,347.8349865892264,124.0963119072679
2020-08-07,barley,142.66497364942322,85.66018956844744
2020-08-08,wheat,178.24341615478147,77.13328717294918
2020-08-08,corn,161.9258697417136,116.64291125361058
2020-08-08,rice,303.97680209091556,103.18766474007441
2020-08-08,soybean,328.20590453217034,102.92936382816352
2020-08-08,barley,127.99492075818523,79.26362278846273
2020-08-09,wheat,166.895207100409,139.27504468473967
2020-08-09,corn,178.1199856153678,100.59243563373535
2020-08-09,rice,281.1546686315785,79.11585210142205
2020-08-09,soybean,341.8853091150184,107.10038962185808
2020-08-09,barley,151.1227087071341,121.17748396588742
2020-08-10,wheat,185.8897243166431,120.157501879514
2020-08-10,corn,170.17650175556292,103.24325804690213
2020-08-10,rice,282.3072374187978,118.26968684819819
2020-08-10,soybean,350.97097097585447,92.78494584771592
2020-08-10,barley,130.53482902086353,93.37489502394648
2020-08-11,wheat,178.49323930475666,113.0908313779579
2020-08-11,corn,170.69051746181069,95.21925496941452
2020-08-11,rice,293.96106507469483,112.60266113710277
2020-08-11,soybean,324.58185295793834,99.36729146000447
2020-08-11,barley,143.68714150743077,105.27500894087599
2020-08-12,wheat,193.4029271428199,123.0356889444985
2020-08-12,corn,169.20339926558316,89.64103524368076
2020-08-12,rice,289.01444267292123,84.7251807169024
2020-08-12,soybean,350.1442339284635,120.40104301807915
2020-08-12,barley,121.44527293120305,90.8277314432424
2020-08-13,wheat,198.2410460486035,115.41978734125958
2020-08-13,corn,158.34118593747996,117.01378977116424
2020-08-13,rice,274.3455562460487,62.251017152101134
2020-08-13,soybean,338.48916430187694,142.72026206023673
2020-08-13,barley,129.81768625067272,86.1297917296966
2020-08-14,wheat,203.8858530483225,66.92991370978808
2020-08-14,corn,150.81310250020414,157.69464670741576
2020-08-14,rice,284.9438745924211,96.09160953375385
2020-08-14,soybean,332.3183664788125,81.1154208066349
2020-08-14,barley,132.01411909972597,108.06432444887996
2020-08-15,wheat,189.98534864552846,111.99769379705901
2020-08-15,corn,162.21874955795676,106.21603266306806
2020-08-15,rice,290.15217689214506,73.36564308357694
2020-08-15,soybean,323.4724640489551,115.00652101750086
2020-08-15,barley,140.9448757335921,99.84226950484604
2020-08-16,wheat,206.88673987954206,116.01587777431114
2020-08-16,corn,150.48833220003775,107.00399648087085
2020-08-16,rice,283.4465547026434,115.71071375366645
2020-08-16,soybean,350.10350189163967,126.78610147529167
2020-08-16,barley,135.91400777722643,114.15852818658387
2020-08-17,wheat,193.7938414652539,107.47576690866308
2020-08-17,corn,148.35393395215343,85.48951567079727
2020-08-17,rice,283.50158012296293,87.57337180709101
2020-08-17,soybean,328.29235789160896,102.07071516470222
2020-08-17,barley,132.03891819309854,75.46129871733717
2020-08-18,wheat,185.36536405563078,108.71186781414943
2020-08-18,corn,173.51827377869003,78.55728183039484
2020-08-18,rice,275.0322712986122,88.11305804861037
2020-08-18,soybean,327.4984206101019,100.83391101796609
2020-08-18,barley,129.7746216976562,140.9376603484415
2020-08-19,wheat,187.9130182932011,104.1203712629366
2020-08-19,corn,170.9832432138265,121.69786127791973
2020-08-19,rice,297.24130854108444,103.65234865801182
2020-08-19,soybean,331.84870511739075,100.98424015924415
2020-08-19,barley,137.04732362407233,91.89333809437943
2020-08-20,wheat,180.6276823347117,117.10903669001473
2020-08-20,corn,153.7615154559124,70.42058265787085
2020-08-20,rice,285.8581622327452,81.307040372914
2020-08-20,soybean,342.66509381118556,101.00131789225453
2020-08-20,barley,124.5119234277791,68.01793658889565
2020-08-21,wheat,196.00183854467426,88.53149825316156
2020-08-21,corn,154.83068711638356,55.873669629963885
2020-08-21,rice,293.27861939099955,101.22879189739342
2020-08-21,soybean,336.42320208538285,117.66029049530891
2020-08-21,barley,131.01334254658747,115.89580275602744
2020-08-22,wheat,178.7568852506829,119.70716352957517
2020-08-22,corn,152.9826158587014,84.72732171032695
2020-08-22,rice,283.6109544778857,98.10327415251953
2020-08-22,soybean,334.18469969419664,87.00276906952112
2020-08-22,barley,124.53287908343871,102.15466055473794
2020-08-23,wheat,172.61308615663083,122.55988210956224
2020-08-23,corn,170.12616568663685,67.42949429193126
2020-08-23,rice,277.1030874643735,100.14626387886237
2020-08-23,soybean,332.36267753246466,96.45697081214612
2020-08-23,barley,140.1594521887921,94.97432916197626
2020-08-24,wheat,177.84673771508997,108.11626014815201
2020-08-24,corn,151.5777604431332,73.38738409567503
2020-08-24,rice,283.9471697801921,96.5849542880075
2020-08-24,soybean,327.8760163695383,105.6229320107609
2020-08-24,barley,133.75898245567492,125.5074377959062
2020-08-25,wheat,187.6329351177203,95.66747145794965
2020-08-25,corn,175.8203490888598,88.06023581379262
2020-08-25,rice,288.00088976060647,115.91951106267165
2020-08-25,soybean,325.9158676987089,85.84440061892904
2020-08-25,barley,132.60032678399875,120.6647472526461
2020-08-26,wheat,198.25041376522302,107.36032111275422
2020-08-26,corn,155.90493882901876,89.63000846438617
2020-08-26,rice,261.0473203271704,124.2380637121694
2020-08-26,soybean,343.0853890630341,76.44213320148297
2020-08-26,barley,140.81593368152517,71.58318234153447
2020-08-27,wheat,173.62412945375706,87.54530817178843
2020-08-27,corn,162.46138898264917,111.06444371582072
2020-08-27,rice,288.79780941958285,97.01416933628151
2020-08-27,soybean,328.77713053622176,79.79723675482053
2020-08-27,barley,134.73014028945994,98.29548144560752
2020-08-28,wheat,173.83016139805855,111.03859248139435
2020-08-28,corn,163.55040550247557,110.39120394708186
2020-08-28,rice,282.4182615896118,95.5518987508317
2020-08-28,soybean,321.6696879700322,89.5500007720639
2020-08-28,barley,117.66327059293428,105.35056664212159
2020-08-29,wheat,197.88956673870842,126.23791552394508
2020-08-29,corn,175.35159000990484,125.6799592460855
2020-08-29,rice,281.6227984549154,95.78819308386485
2020-08-29,soybean,332.88227042347074,97.18245614599938
2020-08-29,barley,108.54223695533283,69.60232978445543
2020-08-30,wheat,178.10108542999953,95.62385325776697
2020-08-30,corn,153.49522742084096,76.47868734821601
2020-08-30,rice,290.87357925939415,97.46132579933052
2020-08-30,soybean,331.1978682178216,100.5714123940052
2020-08-30,barley,140.16578208946655,80.4951915622076
2020-08-31,wheat,188.9103097392165,64.59755083396448
2020-08-31,corn,162.90407877655227,97.22563525704761
2020-08-31,rice,288.3172486425974,126.92900281714404
2020-08-31,soybean,334.59990412768246,103.11783762599802
2020-08-31,barley,125.61671922841992,89.07324679339979
2020-09-01,wheat,179.08017766633478,73.85818072125652
2020-09-01,corn,157.3421786297416,100.79014297458109
2020-09-01,rice,298.6295191349731,126.28696368280877
2020-09-01,soybean,332.8238475632903,74.74791242392475
2020-09-01,barley,130.61037037393677,98.96366219874906
2020-09-02,wheat,173.03549676335362,68.84151067552867
2020-09-02,corn,171.4797850824497,96.50144392779261
2020-09-02,rice,289.51230721469994,103.19713560660696
2020-09-02,soybean,355.84876337135626,97.15430360542452
2020-09-02,barley,135.40010330928646,86.43946438070842
2020-09-03,wheat,194.61450000575246,108.76708761769004
2020-09-03,corn,155.1499478763008,76.51859741708483
2020-09-03,rice,289.9674842372245,79.2107763367013
2020-09-03,soybean,317.0973456613701,87.21932804274864
2020-09-03,barley,130.20291399608257,101.34433175497814
2020-09-04,wheat,186.135416907082,115.49371763865645
2020-09-04,corn,152.49398281201877,97.6441741532729
2020-09-04,rice,273.2632649665338,95.42456221164306
2020-09-04,soybean,337.24070253024007,76.35022251259691
2020-09-04,barley,146.98289177238544,81.67929624768398
2020-09-05,wheat,173.46535875894529,76.0049952210256
2020-09-05,corn,149.92111581299244,89.43553626941691
2020-09-05,rice,286.8970852382762,114.16207515197186
2020-09-05,soybean,346.992009066536,109.85204265477152
2020-09-05,barley,137.74822149331354,107.26919882231988
2020-09-06,wheat,177.05249088433317,114.30988733166171
2020-09-06,corn,159.0640940079497,97.0108170050596
2020-09-06,rice,283.60379629182904,80.78295790366279
2020-09-06,soybean,321.1202804571989,84.33089366643736
2020-09-06,barley,133.57435068175985,96.5570610423451
2020-09-07,wheat,183.02746835755858,123.3238855122822
2020-09-07,corn,162.78394488581827,107.2356061732326
2020-09-07,rice,281.28382378568796,94.46374751329954
2020-09-07,soybean,335.57843226320415,100.92493415577486
2020-09-07,barley,134.65140203028457,102.60218955016452
2020-09-08,wheat,194.8943071699522,118.17806577942513
2020-09-08,corn,145.78773413069254,90.81304187988461
2020-09-08,rice,269.532661503273,104.37876571594526
2020-09-08,soybean,315.07167261308695,108.79652518687226
2020-09-08,barley,127.99388517852599,98.58890124546447
2020-09-09,wheat,185.35106360269123,122.40317899155625
2020-09-09,corn,160.11405219376317,98.66570442407111
2020-09-09,rice,274.43910980263655,84.0021302419723
2020-09-09,soybean,342.7950720752692,106.01921276080526
2020-09-09,barley,117.23952655080514,80.61603387024108
2020-09-10,wheat,179.44895766122912,97.20617200827817
2020-09-10,corn,156.07915088719776,102.56124798332507
2020-09-10,rice,274.64519908032696,72.49549609641409
2020-09-10,soybean,332.4991153355465,97.6524166954603
2020-09-10,barley,105.74349169912232,54.05315814859765
2020-09-11,wheat,180.23812244370234,72.73422398422173
2020-09-11,corn,145.91624095113357,84.6670292059216
2020-09-11,rice,289.7686394821406,115.74398038041983
2020-09-11,soybean,334.95814419125924,90.49369327901366
2020-09-11,barley,119.1675163005061,130.27258525231653
2020-09-12,wheat,176.85639592120665,78.67798564727693
2020-09-12,corn,150.3229897725161,123.28119333120014
2020-09-12,rice,285.72696190528626,87.63137218467728
2020-09-12,soybean,319.05964759406316,92.15454271914427
2020-09-12,barley,147.71491356925662,85.83271152694792
2020-09-13,wheat,178.5632504966508,114.43436331364609
2020-09-13,corn,168.46636234562888,79.88865200325759
2020-09-13,rice,276.7533206176657,127.74925641235964
2020-09-13,soybean,338.07472982294564,93.61084734348576
2020-09-13,barley,131.8995853115978,72.41048775434788
2020-09-14,wheat,180.82977184267875,148.48580581223933
2020-09-14,corn,172.60648069150596,87.19970200036288
2020-09-14,rice,291.46539663939325,121.39917305041061
2020-09-14,soybean,336.57472918049393,58.87137423381518
2020-09-14,barley,156.8076499024131,98.41202517221205
2020-09-15,wheat,176.35515046037193,78.58910176678998
2020-09-15,corn,167.56376529771086,128.2029936856379
2020-09-15,rice,269.7764163741369,56.415554596671726
2020-09-15,soybean,325.7397822144439,84.30165178179175
2020-09-15,barley,132.35811752927856,104.8793264576941
2020-09-16,wheat,191.48055416665161,95.23120160215854
2020-09-16,corn,168.37273623264016,102.61161622399815
2020-09-16,rice,282.3212618141299,109.13887191382133
2020-09-16,soybean,336.81700612375664,82.49747447191565
2020-09-16,barley,126.14708730533464,99.45611080082867
2020-09-17,wheat,191.78532048108855,131.49056972465632
2020-09-17,corn,149.78134691271867,73.7190919081965
2020-09-17,rice,287.07440798084264,111.22359450762193
2020-09-17,soybean,329.64546117092385,90.49251874389279
2020-09-17,barley,132.18319434512244,120.46646936112326
2020-09-18,wheat,194.3219936177792,109.53683359484177
2020-09-18,corn,161.7308703376859,109.4874972398523
2020-09-18,rice,271.16734106220247,94.3288467792468
2020-09-18,soybean,318.5732504090868,107.48271365535697
2020-09-18,barley,142.42713484650122,106.72160801346978
2020-09-19,wheat,179.14906843781097,118.03587305552945
2020-09-19,corn,153.2747990777277,92.68482730532071
2020-09-19,rice,275.7890335844049,100.92987883407706
2020-09-19,soybean,332.43114976019143,126.80425836130891
2020-09-19,barley,129.9503313760268,116.7004015543245
2020-09-20,wheat,184.26294037730523,115.26889521026112
2020-09-20,corn,152.01037083022243,86.91556358049958
2020-09-20,rice,264.9348181033935,106.0771634248723
2020-09-20,soybean,336.7549754192041,93.19300601186012
2020-09-20,barley,130.27569936009417,130.48594262117595
2020-09-21,wheat,177.07707270265678,91.79376040661228
2020-09-21,corn,154.59082654758865,111.23742167775808
2020-09-21,rice,277.32617604025995,127.66084388982655
2020-09-21,soybean,326.0164419285116,93.84644861476865
2020-09-21,barley,161.22070040902122,107.97447062793613
2020-09-22,wheat,202.5169741221691,108.43354151843741
2020-09-22,corn,165.00090798630345,104.87543947887355
2020-09-22,rice,270.31296327124653,103.06480733705774
2020-09-22,soybean,321.4703366539092,80.36542542064944
2020-09-22,barley,137.02107671075473,109.63668900458796
2020-09-23,wheat,187.9657304591033,103.54145687802173
2020-09-23,corn,165.52534193183973,114.5745508394638
2020-09-23,rice,281.9813006732876,67.52240835648351
2020-09-23,soybean,328.12148100885014,84.46528477273569
2020-09-23,barley,119.83109524627389,99.03390983664896
2020-09-24,wheat,159.67880232777878,87.61797421663502
2020-09-24,corn,156.90764270259922,109.48655765865053
2020-09-24,rice,288.50194038180655,97.77251475775805
2020-09-24,soybean,338.73126784424636,87.81099802843904
2020-09-24,barley,127.04424788858495,72.71814160792012
2020-09-25,wheat,176.3034580056808,93.07312452226651
2020-09-25,corn,152.25783031204423,82.2713803773752
2020-09-25,rice,283.4220276156842,90.49705928238518
2020-09-25,soybean,328.36596063384576,146.67776957428134
2020-09-25,barley,143.0103238566881,140.7642379217134
2020-09-26,wheat,183.30299026090572,130.45588256090255
2020-09-26,corn,164.13349883700786,104.22421561517139
2020-09-26,rice,297.88733463778675,87.5376557981769
2020-09-26,soybean,327.65360873860766,67.12138897774278
2020-09-26,barley,145.2838203082895,100.57568201231585
2020-09-27,wheat,184.14131012490793,89.0086460527125
2020-09-27,corn,176.03151044839979,96.22645213810817
2020-09-27,rice,282.79417184654534,93.55577387390322
2020-09-27,soybean,325.1941221228204,68.6569663060833
2020-09-27,barley,137.77530386692018,87.5987031570082
2020-09-28,wheat,182.36759238865753,103.15248624911418
2020-09-28,corn,153.40461051397708,90.14756038484961
2020-09-28,rice,278.8260321457843,130.2963009165627
2020-09-28,soybean,326.1199782202221,146.23920776997983
2020-09-28,barley,129.53972434120345,82.82410062997204
2020-09-29,wheat,190.38707737344947,101.04457117125831
2020-09-29,corn,163.14628645456636,73.19094224309953
2020-09-29,rice,289.77308115229835,111.5994208983276
2020-09-29,soybean,341.43918259083716,75.00627454338752
2020-09-29,barley,139.36811862038664,66.10687899064757
2020-09-30,wheat,170.095837203595,90.11315201233357
2020-09-30,corn,153.21640206162365,100.43732770024026
2020-09-30,rice,277.8709461717073,136.7676934953638
2020-09-30,soybean,335.3842497305432,95.97639171799028
2020-09-30,barley,139.70522071616895,109.14133659839234
2020-10-01,wheat,185.29295868176328,90.74474885695902
2020-10-01,corn,159.9866146885035,120.214922589626
2020-10-01,rice,258.8756915857979,110.51197467255275
2020-10-01,soybean,337.4494081045239,94.65177085992923
2020-10-01,barley,146.7061762320283,103.13856325205857
2020-10-02,wheat,179.85517007264545,51.18899086314564
2020-10-02,corn,175.6459991000622,117.51455096094163
2020-10-02,rice,269.58529168535625,118.42449544812803
2020-10-02,soybean,344.2384404575825,133.4329606697749
2020-10-02,barley,119.6970899054752,91.97546980863284
2020-10-03,wheat,173.22243032537378,97.0426233428858
2020-10-03,corn,157.74636019111833,94.17469614361313
2020-10-03,rice,298.1556235308583,77.63746355568266
2020-10-03,soybean,331.940274007985,114.1031231700464
2020-10-03,barley,142.3130143191555,101.85976004677775
2020-10-04,wheat,179.90309541377405,123.10702269194714
2020-10-04,corn,167.15006287472866,100.61589052976085
2020-10-04,rice,275.93526628080497,94.22360195536287
2020-10-04,soybean,338.11679959280457,83.83673689561188
2020-10-04,barley,146.04721045617578,101.34553509439145
2020-10-05,wheat,185.160600547744,93.13161138757143
2020-10-05,corn,161.22511867059308,55.31495913283671
2020-10-05,rice,293.1752652137934,101.28929002307258
2020-10-05,soybean,313.9757566823654,127.25286350639334
2020-10-05,barley,131.85144453563962,83.24651606392311
2020-10-06,wheat,183.41850247784734,102.64245602498816
2020-10-06,corn,167.16803253406155,150.4878078748285
2020-10-06,rice,276.3256751691465,127.63379152008122
2020-10-06,soybean,337.02009975869265,110.29864775906813
2020-10-06,barley,142.88514949538973,112.67846656157418
2020-10-07,wheat,183.37853696263502,87.95381438302041
2020-10-07,corn,162.38432965738275,89.65492241497809
2020-10-07,rice,273.63105374308327,65.26056790614352
2020-10-07,soybean,328.76820383827413,136.14072901681863
2020-10-07,barley,144.99714126449058,137.4308006288524
2020-10-08,wheat,184.7175664737419,89.50020677554897
2020-10-08,corn,149.08280335751616,63.025515265537415
2020-10-08,rice,275.6947054414011,108.02488365882272
2020-10-08,soybean,361.65719887215505,115.9651756537215
2020-10-08,barley,114.29875148679886,96.51501596688966
2020-10-09,wheat,175.66950872332183,112.79386019474516
2020-10-09,corn,156.6205134349194,79.60651873576649
2020-10-09,rice,285.5833898180917,113.68369000046303
2020-10-09,soybean,320.6470754996698,109.57485569809873
2020-10-09,barley,124.095177142853,81.74528629784155
2020-10-10,wheat,191.3828728112874,90.19646090198943
2020-10-10,corn,160.70965220048976,130.32888824525423
2020-10-10,rice,264.5382121755287,131.13594852390833
2020-10-10,soybean,334.92622335280737,129.31256205233746
2020-10-10,barley,118.00723929867058,73.27026611130366
2020-10-11,wheat,178.83330135052117,86.89476017369758
2020-10-11,corn,160.0336721989283,70.17469424653768
2020-10-11,rice,295.2841841116273,71.15972040651391
2020-10-11,soybean,322.61483966467483,103.8146209140545
2020-10-11,barley,130.05335032096664,113.18364651820754
2020-10-12,wheat,174.59924847437478,102.90044025392689
2020-10-12,corn,146.1665878359445,104.68797502475536
2020-10-12,rice,265.91181058787316,78.18412323000513
2020-10-12,soybean,330.87881080971874,109.69804733562418
